Timestamp,Sender Redacted,Recipients Redacted,Filters,SMS Message Type,Preview
XX/XX/2015  09:36:49,1801XXXX588,#XXX#,Suspicious Filter V,MO,"Let's Roll, if you're any good ;) I'm \REDACTED\"" in REDACTED with Buddies. http://REDACTED/MXChrYtx/6Y7o"""
XX/XX/2015  09:19:46,1801XXXX588,#XXX#,Suspicious Filter V,MO,"Let's Roll, if you're any good ;) I'm \REDACTED\"" in REDACTED with Buddies. http://REDACTED/VM00UrWsGWIPK"""
XX/XX/2015  09:25:40,1801XXXX588,#XXX#,Suspicious Filter V,MO,"Let's Roll, if you're any good ;) I'm \REDACTED\"" in REDACTED with Buddies. http://REDACTED/VM00UrWsGWIPK"""
XX/XX/2015  09:31:21,1801XXXX588,#XXX#,Suspicious Filter V,MO,"Let's Roll, if you're any good ;) I'm \REDACTED\"" in REDACTED with Buddies. http://REDACTED/y4GE_91wXWA/P"""
XX/XX/2015  09:33:59,1801XXXX588,#XXX#,Suspicious Filter V,MO,"Let's Roll, if you're any good ;) I'm \REDACTED\"" in REDACTED with Buddies. http://REDACTED/y4GE_91wXWA/P"""
XX/XX/2015  09:28:31,1801XXXX588,#XXX#,Suspicious Filter V,MO,Play Dice with Buddies with me (REDACTED)! http://REDACTED/&Jn_5NVza8sJ4
XX/XX/2015  09:32:15,1801XXXX588,#XXX#,Suspicious Filter V,MO,Play Dice with Buddies with me (REDACTED)! http://REDACTED/&Jn_5NVza8sJ4
XX/XX/2015  09:36:01,1801XXXX588,#XXX#,Suspicious Filter V,MO,Play Dice with Buddies with me (REDACTED)! http://REDACTED/&Jn_5NVza8sJ4
XX/XX/2015  09:36:56,1801XXXX588,#XXX#,Suspicious Filter V,MO,Play Dice with Buddies with me (REDACTED)! http://REDACTED/&Jn_5NVza8sJ4
XX/XX/2015  09:37:57,1801XXXX588,#XXX#,Suspicious Filter V,MO,Play Dice with Buddies with me (REDACTED)! http://REDACTED/&Jn_5NVza8sJ4
XX/XX/2015  09:31:39,1801XXXX588,#XXX#,Suspicious Filter V,MO,Play Dice with Buddies with me (REDACTED)! http://REDACTED/+uifZSQ.eWYY
XX/XX/2015  09:35:47,1801XXXX588,#XXX#,Suspicious Filter V,MO,Play Dice with Buddies with me (REDACTED)! http://REDACTED/+uifZSQ.eWYY
XX/XX/2015  09:36:46,1801XXXX588,#XXX#,Suspicious Filter V,MO,Play Dice with Buddies with me (REDACTED)! http://REDACTED/+uifZSQ.eWYY
XX/XX/2015  09:28:02,1801XXXX588,#XXX#,Suspicious Filter V,MO,Play Dice with Buddies with me (REDACTED)! http://REDACTED/=a5Sh-JU2vCLB
XX/XX/2015  09:32:00,1801XXXX588,#XXX#,Suspicious Filter V,MO,Play Dice with Buddies with me (REDACTED)! http://REDACTED/=a5Sh-JU2vCLB
XX/XX/2015  09:34:26,1801XXXX588,#XXX#,Suspicious Filter V,MO,Play Dice with Buddies with me (REDACTED)! http://REDACTED/=a5Sh-JU2vCLB
XX/XX/2015  09:36:54,1801XXXX588,#XXX#,Suspicious Filter V,MO,Play Dice with Buddies with me (REDACTED)! http://REDACTED/=a5Sh-JU2vCLB
XX/XX/2015  09:32:35,1801XXXX588,#XXX#,Suspicious Filter V,MO,Play Dice with Buddies with me (REDACTED)! http://REDACTED/5IaHZ=TwEllW?
XX/XX/2015  09:22:30,1801XXXX588,#XXX#,Suspicious Filter V,MO,Play Dice with Buddies with me (REDACTED)! http://REDACTED/g8-10Mhhyp-af
XX/XX/2015  09:18:04,1801XXXX588,#XXX#,Suspicious Filter V,MO,Play Dice with Buddies with me (REDACTED)! http://REDACTED/g8-10Mhhyp-af
XX/XX/2015  09:34:53,1801XXXX588,#XXX#,Suspicious Filter V,MO,Play Dice with Buddies with me (REDACTED)! http://REDACTED/g8-10Mhhyp-af
XX/XX/2015  09:19:35,1801XXXX588,#XXX#,Suspicious Filter V,MO,Play Dice with Buddies with me (REDACTED)! http://REDACTED/HHLx9&kPDE4hM
XX/XX/2015  09:24:46,1801XXXX588,#XXX#,Suspicious Filter V,MO,Play Dice with Buddies with me (REDACTED)! http://REDACTED/HHLx9&kPDE4hM
XX/XX/2015  09:21:13,1801XXXX588,#XXX#,Suspicious Filter V,MO,Play Dice with Buddies with me (REDACTED)! http://REDACTED/i/tA4wEhqOTMy
XX/XX/2015  09:20:15,1801XXXX588,#XXX#,Suspicious Filter V,MO,Play Dice with Buddies with me (REDACTED)! http://REDACTED/N1I_~kH&1uYeq
XX/XX/2015  09:23:37,1801XXXX588,#XXX#,Suspicious Filter V,MO,Play Dice with Buddies with me (REDACTED)! http://REDACTED/PLnqqcgrAU?0B
XX/XX/2015  09:30:32,1801XXXX588,#XXX#,Suspicious Filter V,MO,Play Dice with Buddies with me (REDACTED)! http://REDACTED/PLnqqcgrAU?0B
XX/XX/2015  09:18:56,1801XXXX588,#XXX#,Suspicious Filter V,MO,Play Dice with Buddies with me (REDACTED)! http://REDACTED/Qm=jIRP2vLA5n
XX/XX/2015  09:23:38,1801XXXX588,#XXX#,Suspicious Filter V,MO,Play Dice with Buddies with me (REDACTED)! http://REDACTED/Qm=jIRP2vLA5n
XX/XX/2015  09:33:22,1801XXXX588,#XXX#,Suspicious Filter V,MO,Play Dice with Buddies with me (REDACTED)! http://REDACTED/Qm=jIRP2vLA5n
XX/XX/2015  09:21:22,1801XXXX588,#XXX#,Suspicious Filter V,MO,Play Dice with Buddies with me (REDACTED)! http://REDACTED/tcV6ozfDBMfrS
XX/XX/2015  09:17:44,1801XXXX588,#XXX#,Suspicious Filter V,MO,Play Dice with Buddies with me (REDACTED)! http://REDACTED/tcV6ozfDBMfrS
XX/XX/2015  09:36:03,1801XXXX588,#XXX#,Suspicious Filter V,MO,Play Dice with Buddies with me (REDACTED)! http://REDACTED/tcV6ozfDBMfrS
XX/XX/2015  09:32:47,1801XXXX588,#XXX#,Suspicious Filter V,MO,Play Dice with Buddies with me (REDACTED)! http://REDACTED/u_MnuH-HPn?w?
XX/XX/2015  09:36:12,1801XXXX588,#XXX#,Suspicious Filter V,MO,Play Dice with Buddies with me (REDACTED)! http://REDACTED/u_MnuH-HPn?w?
XX/XX/2015  09:37:04,1801XXXX588,#XXX#,Suspicious Filter V,MO,Play Dice with Buddies with me (REDACTED)! http://REDACTED/u_MnuH-HPn?w?
XX/XX/2015  09:37:38,1801XXXX588,#XXX#,Suspicious Filter V,MO,Play Dice with Buddies with me (REDACTED)! http://REDACTED/u_MnuH-HPn?w?
XX/XX/2015  09:03:02,1801XXXX588,#XXX#,Suspicious Filter V,MO,Play Dice with Buddies with me (REDACTED)! http://REDACTED/WIRc0rfYzXArR
XX/XX/2015  09:17:48,1801XXXX588,#XXX#,Suspicious Filter V,MO,Play Dice with Buddies with me (REDACTED)! http://REDACTED/WIRc0rfYzXArR
XX/XX/2015  09:19:07,1801XXXX588,#XXX#,Suspicious Filter V,MO,Play Dice with Buddies with me (REDACTED)! http://REDACTED/wzVxFHNo9WUbt
XX/XX/2015  09:04:22,1801XXXX588,#XXX#,Suspicious Filter V,MO,Play Dice with Buddies with me (REDACTED)! http://REDACTED/Xe-H=cFBEnejw
XX/XX/2015  09:23:15,1801XXXX588,#XXX#,Suspicious Filter V,MO,Play Dice with Buddies with me (REDACTED)! http://REDACTED/Xe-H=cFBEnejw
XX/XX/2015  08:42:59,1267XXXX777,XXXX,Suspicious Filter V,MO,.ci 2288 000d Free Msg: Unable to send message - Message Blocking is active
XX/XX/2015  09:43:12,1267XXXX777,XXXX,Suspicious Filter V,MO,.ci 2288 0031 Free Msg: Unable to send message - Message Blocking is active
XX/XX/2015  08:57:42,1267XXXX777,XXXX,Suspicious Filter V,MO,.ci 2288 0036 Free Msg: Unable to send message - Message Blocking is active
XX/XX/2015  08:09:10,1267XXXX777,XXXX,Suspicious Filter V,MO,.ci 2288 0056 Free Msg: Unable to send message - Message Blocking is active
XX/XX/2015  09:03:31,1267XXXX777,XXXX,Suspicious Filter V,MO,.ci 2288 0074 Free Msg: Unable to send message - Message Blocking is active
XX/XX/2015  09:35:37,1267XXXX777,XXXX,Suspicious Filter V,MO,.ci 2288 0078 Free Msg: Unable to send message - Message Blocking is active
XX/XX/2015  10:06:57,1267XXXX777,XXXX,Suspicious Filter V,MO,.ci 2288 007f Free Msg: Unable to send message - Message Blocking is active
XX/XX/2015  09:26:21,1267XXXX777,XXXX,Suspicious Filter V,MO,.ci 2288 0090 Free Msg: Unable to send message - Message Blocking is active
XX/XX/2015  10:08:37,1267XXXX777,XXXX,Suspicious Filter V,MO,.ci 2288 00a1 Free Msg: Unable to send message - Message Blocking is active
XX/XX/2015  08:17:10,1267XXXX777,XXXX,Suspicious Filter V,MO,.ci 2288 00b1 Free Msg: Unable to send message - Message Blocking is active
XX/XX/2015  09:53:36,1267XXXX777,XXXX,Suspicious Filter V,MO,.ci 2288 00c9 Free Msg: Unable to send message - Message Blocking is active
XX/XX/2015  09:40:52,1267XXXX777,XXXX,Suspicious Filter V,MO,.ci 2288 00d0 Free Msg: Unable to send message - Message Blocking is active
XX/XX/2015  08:26:29,1267XXXX777,XXXX,Suspicious Filter V,MO,.ci 2288 00d8 Free Msg: Unable to send message - Message Blocking is active
XX/XX/2015  09:00:54,1267XXXX777,XXXX,Suspicious Filter V,MO,.ci 2288 010e Free Msg: Unable to send message - Message Blocking is active
XX/XX/2015  08:26:13,1267XXXX777,XXXX,Suspicious Filter V,MO,.ci 2288 0119 Free Msg: Unable to send message - Message Blocking is active
XX/XX/2015  10:23:30,1267XXXX777,XXXX,Suspicious Filter V,MO,.ci 2288 012d Free Msg: Unable to send message - Message Blocking is active
XX/XX/2015  09:51:10,1267XXXX777,XXXX,Suspicious Filter V,MO,.ci 2288 012f Free Msg: Unable to send message - Message Blocking is active
XX/XX/2015  09:10:59,1267XXXX777,XXXX,Suspicious Filter V,MO,.ci 2288 0137 Free Msg: Unable to send message - Message Blocking is active
XX/XX/2015  08:42:56,1267XXXX777,XXXX,Suspicious Filter V,MO,.ci 2288 0154 Free Msg: Unable to send message - Message Blocking is active
XX/XX/2015  08:58:43,1267XXXX777,XXXX,Suspicious Filter V,MO,.ci 2288 0176 Free Msg: Unable to send message - Message Blocking is active
XX/XX/2015  10:14:52,1267XXXX777,XXXX,Suspicious Filter V,MO,.ci 2288 0195 Free Msg: Unable to send message - Message Blocking is active
XX/XX/2015  08:22:06,1267XXXX777,XXXX,Suspicious Filter V,MO,.ci 2288 01fc Free Msg: Unable to send message - Message Blocking is active
XX/XX/2015  08:17:54,1267XXXX777,XXXX,Suspicious Filter V,MO,.ci 2288 025b Free Msg: Unable to send message - Message Blocking is active
XX/XX/2015  09:44:41,1267XXXX777,XXXX,Suspicious Filter V,MO,.ci 2288 0272 Free Msg: Unable to send message - Message Blocking is active
XX/XX/2015  09:17:08,1267XXXX777,XXXX,Suspicious Filter V,MO,.ci 2288 0277 Free Msg: Unable to send message - Message Blocking is active
XX/XX/2015  10:14:00,1267XXXX777,XXXX,Suspicious Filter V,MO,.ci 2288 0297 Free Msg: Unable to send message - Message Blocking is active
XX/XX/2015  08:38:14,1267XXXX777,XXXX,Suspicious Filter V,MO,.ci 2288 02b5 Free Msg: Unable to send message - Message Blocking is active
XX/XX/2015  09:33:23,1267XXXX777,XXXX,Suspicious Filter V,MO,.ci 2288 02bc Free Msg: Unable to send message - Message Blocking is active
XX/XX/2015  09:09:23,1267XXXX777,XXXX,Suspicious Filter V,MO,.ci 2288 02fc Free Msg: Unable to send message - Message Blocking is active
XX/XX/2015  08:57:40,1267XXXX777,XXXX,Suspicious Filter V,MO,.ci 2288 0318 Free Msg: Unable to send message - Message Blocking is active
XX/XX/2015  08:58:21,1267XXXX777,XXXX,Suspicious Filter V,MO,.ci 2288 036b Free Msg: Unable to send message - Message Blocking is active
XX/XX/2015  09:03:45,1267XXXX777,XXXX,Suspicious Filter V,MO,.ci 2288 03a7 Free Msg: Unable to send message - Message Blocking is active
XX/XX/2015  09:08:30,1267XXXX777,XXXX,Suspicious Filter V,MO,.ci 2288 03a7 Free Msg: Unable to send message - Message Blocking is active
XX/XX/2015  08:27:12,1267XXXX777,XXXX,Suspicious Filter V,MO,.ci 2288 03d8 Free Msg: Unable to send message - Message Blocking is active
XX/XX/2015  08:52:28,1267XXXX777,XXXX,Suspicious Filter V,MO,.ci 2288 042d Free Msg: Unable to send message - Message Blocking is active
XX/XX/2015  08:01:18,1267XXXX777,XXXX,Suspicious Filter V,MO,.ci 2288 0432 Free Msg: Unable to send message - Message Blocking is active
XX/XX/2015  09:52:40,1267XXXX777,XXXX,Suspicious Filter V,MO,.ci 2288 04ba Free Msg: Unable to send message - Message Blocking is active
XX/XX/2015  09:17:46,1267XXXX777,XXXX,Suspicious Filter V,MO,.ci 2288 0517 Free Msg: Unable to send message - Message Blocking is active
XX/XX/2015  08:09:27,1267XXXX777,XXXX,Suspicious Filter V,MO,.ci 2288 052d Free Msg: Unable to send message - Message Blocking is active
XX/XX/2015  09:14:13,1267XXXX777,XXXX,Suspicious Filter V,MO,.ci 2288 0551 Free Msg: Unable to send message - Message Blocking is active
XX/XX/2015  08:39:58,1267XXXX777,XXXX,Suspicious Filter V,MO,.ci 2288 0554 Free Msg: Unable to send message - Message Blocking is active
XX/XX/2015  09:54:42,1267XXXX777,XXXX,Suspicious Filter V,MO,.ci 2288 0576 Free Msg: Unable to send message - Message Blocking is active
XX/XX/2015  09:32:01,1267XXXX777,XXXX,Suspicious Filter V,MO,.ci 2288 058e Free Msg: Unable to send message - Message Blocking is active
XX/XX/2015  08:52:37,1267XXXX777,XXXX,Suspicious Filter V,MO,.ci 2288 05aa Free Msg: Unable to send message - Message Blocking is active
XX/XX/2015  10:18:26,1267XXXX777,XXXX,Suspicious Filter V,MO,.ci 2288 05b4 Free Msg: Unable to send message - Message Blocking is active
XX/XX/2015  08:27:22,1267XXXX777,XXXX,Suspicious Filter V,MO,.ci 2288 05c4 Free Msg: Unable to send message - Message Blocking is active
XX/XX/2015  10:22:21,1267XXXX777,XXXX,Suspicious Filter V,MO,.ci 2288 05ed Free Msg: Unable to send message - Message Blocking is active
XX/XX/2015  09:18:50,1267XXXX777,XXXX,Suspicious Filter V,MO,.ci 2288 0618 Free Msg: Unable to send message - Message Blocking is active
XX/XX/2015  08:22:04,1267XXXX777,XXXX,Suspicious Filter V,MO,.ci 2288 063e Free Msg: Unable to send message - Message Blocking is active
XX/XX/2015  09:44:11,1267XXXX777,XXXX,Suspicious Filter V,MO,.ci 2288 0651 Free Msg: Unable to send message - Message Blocking is active
XX/XX/2015  10:13:17,1267XXXX777,XXXX,Suspicious Filter V,MO,.ci 2288 06b8 Free Msg: Unable to send message - Message Blocking is active
XX/XX/2015  09:20:07,1267XXXX777,XXXX,Suspicious Filter V,MO,.ci 2288 06cb Free Msg: Unable to send message - Message Blocking is active
XX/XX/2015  09:25:41,1267XXXX777,XXXX,Suspicious Filter V,MO,.ci 2288 0705 Free Msg: Unable to send message - Message Blocking is active
XX/XX/2015  09:22:46,1267XXXX777,XXXX,Suspicious Filter V,MO,.ci 2288 0739 Free Msg: Unable to send message - Message Blocking is active
XX/XX/2015  09:40:54,1267XXXX777,XXXX,Suspicious Filter V,MO,.ci 2288 073d Free Msg: Unable to send message - Message Blocking is active
XX/XX/2015  10:12:36,1267XXXX777,XXXX,Suspicious Filter V,MO,.ci 2288 073f Free Msg: Unable to send message - Message Blocking is active
XX/XX/2015  09:54:33,1267XXXX777,XXXX,Suspicious Filter V,MO,.ci 2288 073f Free Msg: Unable to send message - Message Blocking is active
XX/XX/2015  09:51:56,1267XXXX777,XXXX,Suspicious Filter V,MO,.ci 2288 0750 Free Msg: Unable to send message - Message Blocking is active
XX/XX/2015  08:38:01,1267XXXX777,XXXX,Suspicious Filter V,MO,.ci 2288 0759 Free Msg: Unable to send message - Message Blocking is active
XX/XX/2015  09:45:09,1267XXXX777,XXXX,Suspicious Filter V,MO,.ci 2288 0775 Free Msg: Unable to send message - Message Blocking is active
XX/XX/2015  09:23:43,1267XXXX777,XXXX,Suspicious Filter V,MO,.ci 2288 0778 Free Msg: Unable to send message - Message Blocking is active
XX/XX/2015  08:27:47,1267XXXX777,XXXX,Suspicious Filter V,MO,.ci 2288 077d Free Msg: Unable to send message - Message Blocking is active
XX/XX/2015  09:54:53,1267XXXX777,XXXX,Suspicious Filter V,MO,.ci 2288 0838 Free Msg: Unable to send message - Message Blocking is active
XX/XX/2015  09:42:34,1267XXXX777,XXXX,Suspicious Filter V,MO,.ci 2288 083a Free Msg: Unable to send message - Message Blocking is active
XX/XX/2015  08:37:11,1267XXXX777,XXXX,Suspicious Filter V,MO,.ci 2288 0858 Free Msg: Unable to send message - Message Blocking is active
XX/XX/2015  09:38:16,1267XXXX777,XXXX,Suspicious Filter V,MO,.ci 2288 0876 Free Msg: Unable to send message - Message Blocking is active
XX/XX/2015  10:25:53,1267XXXX777,XXXX,Suspicious Filter V,MO,.ci 2288 0879 Free Msg: Unable to send message - Message Blocking is active
XX/XX/2015  09:08:46,1267XXXX777,XXXX,Suspicious Filter V,MO,.ci 2288 08ca Free Msg: Unable to send message - Message Blocking is active
XX/XX/2015  09:30:40,1267XXXX777,XXXX,Suspicious Filter V,MO,.ci 2288 0910 Free Msg: Unable to send message - Message Blocking is active
XX/XX/2015  08:38:46,1267XXXX777,XXXX,Suspicious Filter V,MO,.ci 2288 0930 Free Msg: Unable to send message - Message Blocking is active
XX/XX/2015  10:14:34,1267XXXX777,XXXX,Suspicious Filter V,MO,.ci 2288 094c Free Msg: Unable to send message - Message Blocking is active
XX/XX/2015  09:10:40,1267XXXX777,XXXX,Suspicious Filter V,MO,.ci 2288 095b Free Msg: Unable to send message - Message Blocking is active
XX/XX/2015  08:07:08,1267XXXX777,XXXX,Suspicious Filter V,MO,.ci 2288 095e Free Msg: Unable to send message - Message Blocking is active
XX/XX/2015  09:28:56,1267XXXX777,XXXX,Suspicious Filter V,MO,.ci 2288 096e Free Msg: Unable to send message - Message Blocking is active
XX/XX/2015  09:35:40,1267XXXX777,XXXX,Suspicious Filter V,MO,.ci 2288 096f Free Msg: Unable to send message - Message Blocking is active
XX/XX/2015  08:28:31,1267XXXX777,XXXX,Suspicious Filter V,MO,.ci 2288 097e Free Msg: Unable to send message - Message Blocking is active
XX/XX/2015  10:19:57,1267XXXX777,XXXX,Suspicious Filter V,MO,.ci 2288 0989 Free Msg: Unable to send message - Message Blocking is active
XX/XX/2015  08:33:12,1267XXXX777,XXXX,Suspicious Filter V,MO,.ci 2288 098f Free Msg: Unable to send message - Message Blocking is active
XX/XX/2015  08:35:56,1267XXXX777,XXXX,Suspicious Filter V,MO,.ci 2288 098f Free Msg: Unable to send message - Message Blocking is active
XX/XX/2015  09:11:08,1267XXXX777,XXXX,Suspicious Filter V,MO,.ci 2288 09b9 Free Msg: Unable to send message - Message Blocking is active
XX/XX/2015  08:12:42,1267XXXX777,XXXX,Suspicious Filter V,MO,.ci 2288 09ee Free Msg: Unable to send message - Message Blocking is active
XX/XX/2015  09:47:31,1267XXXX777,XXXX,Suspicious Filter V,MO,.ci 2288 0a55 Free Msg: Unable to send message - Message Blocking is active
XX/XX/2015  10:15:53,1267XXXX777,XXXX,Suspicious Filter V,MO,.ci 2288 0a8c Free Msg: Unable to send message - Message Blocking is active
XX/XX/2015  08:01:44,1267XXXX777,XXXX,Suspicious Filter V,MO,.ci 2288 0abf Free Msg: Unable to send message - Message Blocking is active
XX/XX/2015  10:18:29,1267XXXX777,XXXX,Suspicious Filter V,MO,.ci 2288 0acc Free Msg: Unable to send message - Message Blocking is active
XX/XX/2015  10:14:54,1267XXXX777,XXXX,Suspicious Filter V,MO,.ci 2288 0aef Free Msg: Unable to send message - Message Blocking is active
XX/XX/2015  10:08:38,1267XXXX777,XXXX,Suspicious Filter V,MO,.ci 2288 0b70 Free Msg: Unable to send message - Message Blocking is active
XX/XX/2015  08:03:12,1267XXXX777,XXXX,Suspicious Filter V,MO,.ci 2288 0b8d Free Msg: Unable to send message - Message Blocking is active
XX/XX/2015  08:48:41,1267XXXX777,XXXX,Suspicious Filter V,MO,.ci 2288 0bb3 Free Msg: Unable to send message - Message Blocking is active
XX/XX/2015  09:30:43,1267XXXX777,XXXX,Suspicious Filter V,MO,.ci 2288 0bb5 Free Msg: Unable to send message - Message Blocking is active
XX/XX/2015  10:25:36,1267XXXX777,XXXX,Suspicious Filter V,MO,.ci 2288 0bd1 Free Msg: Unable to send message - Message Blocking is active
XX/XX/2015  09:57:53,1267XXXX777,XXXX,Suspicious Filter V,MO,.ci 2288 0be8 Free Msg: Unable to send message - Message Blocking is active
XX/XX/2015  10:04:28,1267XXXX777,XXXX,Suspicious Filter V,MO,.ci 2288 0c0a Free Msg: Unable to send message - Message Blocking is active
XX/XX/2015  09:25:54,1267XXXX777,XXXX,Suspicious Filter V,MO,.ci 2288 0c60 Free Msg: Unable to send message - Message Blocking is active
XX/XX/2015  10:16:00,1267XXXX777,XXXX,Suspicious Filter V,MO,.ci 2288 0c75 Free Msg: Unable to send message - Message Blocking is active
XX/XX/2015  08:48:12,1267XXXX777,XXXX,Suspicious Filter V,MO,.ci 2288 0c78 Free Msg: Unable to send message - Message Blocking is active
XX/XX/2015  08:14:02,1267XXXX777,XXXX,Suspicious Filter V,MO,.ci 2288 0cee Free Msg: Unable to send message - Message Blocking is active
XX/XX/2015  08:26:58,1267XXXX777,XXXX,Suspicious Filter V,MO,.ci 2288 0cf5 Free Msg: Unable to send message - Message Blocking is active
XX/XX/2015  10:21:41,1267XXXX777,XXXX,Suspicious Filter V,MO,.ci 2288 0cf6 Free Msg: Unable to send message - Message Blocking is active
XX/XX/2015  08:26:27,1267XXXX777,XXXX,Suspicious Filter V,MO,.ci 2288 0cf8 Free Msg: Unable to send message - Message Blocking is active
XX/XX/2015  09:07:19,1267XXXX777,XXXX,Suspicious Filter V,MO,.ci 2288 0d31 Free Msg: Unable to send message - Message Blocking is active
XX/XX/2015  08:46:46,1267XXXX777,XXXX,Suspicious Filter V,MO,.ci 2288 0d7a Free Msg: Unable to send message - Message Blocking is active
XX/XX/2015  10:17:24,1267XXXX777,XXXX,Suspicious Filter V,MO,.ci 2288 0dac Free Msg: Unable to send message - Message Blocking is active
XX/XX/2015  09:09:01,1267XXXX777,XXXX,Suspicious Filter V,MO,.ci 2288 0daf Free Msg: Unable to send message - Message Blocking is active
XX/XX/2015  09:18:24,1267XXXX777,XXXX,Suspicious Filter V,MO,.ci 2288 0df7 Free Msg: Unable to send message - Message Blocking is active
XX/XX/2015  09:55:48,1267XXXX777,XXXX,Suspicious Filter V,MO,.ci 2288 0e07 Free Msg: Unable to send message - Message Blocking is active
XX/XX/2015  09:25:47,1267XXXX777,XXXX,Suspicious Filter V,MO,.ci 2288 0e29 Free Msg: Unable to send message - Message Blocking is active
XX/XX/2015  09:25:56,1267XXXX777,XXXX,Suspicious Filter V,MO,.ci 2288 0e4a Free Msg: Unable to send message - Message Blocking is active
XX/XX/2015  08:37:09,1267XXXX777,XXXX,Suspicious Filter V,MO,.ci 2288 0e7b Free Msg: Unable to send message - Message Blocking is active
XX/XX/2015  10:12:48,1267XXXX777,XXXX,Suspicious Filter V,MO,.ci 2288 0e7b Free Msg: Unable to send message - Message Blocking is active
XX/XX/2015  08:00:29,1267XXXX777,XXXX,Suspicious Filter V,MO,.ci 2288 0e84 Free Msg: Unable to send message - Message Blocking is active
XX/XX/2015  09:07:45,1267XXXX777,XXXX,Suspicious Filter V,MO,.ci 2288 0e9c Free Msg: Unable to send message - Message Blocking is active
XX/XX/2015  10:09:13,1267XXXX777,XXXX,Suspicious Filter V,MO,.ci 2288 0eaa Free Msg: Unable to send message - Message Blocking is active
XX/XX/2015  09:02:37,1267XXXX777,XXXX,Suspicious Filter V,MO,.ci 2288 0f3f Free Msg: Unable to send message - Message Blocking is active
XX/XX/2015  10:13:56,1267XXXX777,XXXX,Suspicious Filter V,MO,.ci 2288 0faf Free Msg: Unable to send message - Message Blocking is active
XX/XX/2015  10:05:49,1267XXXX777,XXXX,Suspicious Filter V,MO,.ci 2288 0ff7 Free Msg: Unable to send message - Message Blocking is active
XX/XX/2015  09:57:17,1267XXXX777,XXXX,Suspicious Filter V,MO,.ci 2288 1017 Free Msg: Unable to send message - Message Blocking is active
XX/XX/2015  09:55:15,1267XXXX777,XXXX,Suspicious Filter V,MO,.ci 2288 108a Free Msg: Unable to send message - Message Blocking is active
